Date,GOOGL_Close,GOOG_Close,META_Close,FOXA_Close,FOX_Close,AMZN_Close,EBAY_Close,F_Close,TPR_Close,DECK_Close,MNST_Close,STZ_Close,WMT_Close,COST_Close,KVUE_Close,XOM_Close,EQT_Close,OKE_Close,DVN_Close,TRGP_Close,V_Close,MSCI_Close,PYPL_Close,BRO_Close,MMC_Close,RVTY_Close,HSIC_Close,BMY_Close,DVA_Close,A_Close,CPRT_Close,LDOS_Close,PCAR_Close,ODFL_Close,EMR_Close,NVDA_Close,AAPL_Close,MSFT_Close,ENPH_Close,FSLR_Close,MOS_Close,SHW_Close,CF_Close,ALB_Close,FCX_Close,PSA_Close,SPG_Close,MAA_Close,UDR_Close,CSGP_Close,AES_Close,NEE_Close,PPL_Close,CNP_Close,NRG_Close
2024-01-17,141.12057495117188,142.53994750976562,367.2641906738281,30.16585350036621,27.90277099609375,151.7100067138672,40.063575744628906,10.532806396484377,34.98855209350586,120.7483367919922,57.11000061035156,248.6475830078125,53.171630859375,680.2174072265625,20.17434310913086,93.781005859375,35.325286865234375,65.78321838378906,39.95302963256836,79.6884994506836,264.607421875,531.976806640625,59.88999938964844,74.02806854248047,193.5118408203125,105.47708892822266,72.58000183105469,48.1265983581543,104.6500015258789,127.4723129272461,47.75,107.6367416381836,93.03582763671876,188.1732940673828,90.70916748046876,56.04097366333008,181.78939819335935,386.5792236328125,105.5500030517578,147.25999450683594,30.94178009033203,298.37957763671875,73.33755493164062,119.3229522705078,37.89872360229492,285.8788452148437,136.7501983642578,128.89759826660156,36.32738876342773,81.69000244140625,16.71273422241211,56.6212272644043,25.634672164916992,27.260713577270508,50.06122589111328
2024-01-18,143.12559509277344,144.6348114013672,375.00091552734375,30.39229393005371,28.09940719604492,153.5,40.181785583496094,10.271120071411133,34.978790283203125,122.78500366210938,57.25,249.62185668945312,53.88798141479492,683.3192138671875,20.13587951660156,93.60694122314452,34.588531494140625,67.86930084228516,39.94330978393555,80.76416778564453,266.10595703125,540.1815185546875,62.09000015258789,73.70997619628906,195.6210174560547,105.71662902832033,74.25,48.23251724243164,105.41000366210938,129.80050659179688,48.16999816894531,108.84693145751952,94.32139587402344,190.43418884277344,91.94583892822266,57.09474563598633,187.7104034423828,390.946533203125,106.66000366210938,147.4499969482422,31.43105125427246,303.82391357421875,73.14256286621094,116.64386749267578,37.868988037109375,282.45220947265625,136.47116088867188,127.40510559082033,36.05607223510742,81.83000183105469,16.693525314331055,56.01876449584961,25.245235443115234,26.98859214782715,49.7973861694336
2024-01-19,146.01844787597656,147.6074981689453,382.2989501953125,30.54981803894043,28.246885299682617,155.33999633789062,40.51671600341797,10.467384338378906,35.7695426940918,124.875,57.18000030517578,249.91709899902344,53.60408401489258,690.9346923828125,19.91471099853516,93.75198364257812,34.7064094543457,66.71672058105469,39.83635711669922,80.66638946533203,268.8450622558594,547.565673828125,65.81999969482422,74.38593292236328,196.23208618164065,106.22563934326172,74.04000091552734,48.25177764892578,104.76000213623048,130.55665588378906,48.70000076293945,108.99571990966795,95.19161987304688,192.8395233154297,93.15308380126952,59.47823715209961,190.6260986328125,395.7109069824219,103.58999633789062,145.9199981689453,31.411481857299805,301.49346923828125,73.11331176757812,113.81649780273438,38.42398834228516,283.3744201660156,136.26907348632812,131.06851196289062,36.44366836547852,82.33000183105469,16.222877502441406,55.63980102539063,25.32312393188477,26.98859214782715,51.32179260253906
2024-01-22,145.62940979003906,147.34814453125,380.6339416503906,30.786104202270508,28.453353881835938,154.77999877929688,40.44776153564453,10.467384338378906,36.560302734375,127.9499969482422,56.31999969482422,247.63394165039065,53.607383728027344,688.4891357421875,19.65508079528809,93.62627410888672,34.755523681640625,66.0880355834961,40.04054260253906,81.95719909667969,269.1427917480469,559.7144775390625,63.7400016784668,74.84320068359375,195.5815887451172,106.50511169433594,74.83999633789062,47.7318000793457,104.62999725341795,131.8799285888672,49.4900016784668,110.3745346069336,96.01241302490234,200.05052185058597,94.3603057861328,59.641204833984375,192.9447479248047,393.5669250488281,107.1500015258789,149.91000366210938,31.313627243041992,304.9247131347656,73.09381866455078,119.37238311767578,37.14550018310547,285.0537414550781,136.65399169921875,131.71783447265625,36.666534423828125,83.29000091552734,16.117223739624023,55.24140167236328,25.12840461730957,26.697036743164062,51.4879150390625
2024-01-23,146.6768035888672,148.3157501220703,384.043701171875,31.032236099243164,28.689319610595703,156.02000427246094,40.79254531860352,10.626263618469238,36.76531219482422,125.69166564941406,55.56999969482422,248.9723358154297,53.74272918701172,683.5977172851562,20.107030868530277,94.68032836914062,34.63764953613281,65.70702362060547,40.157222747802734,81.39002990722656,269.2023010253906,557.3223266601562,64.77999877929688,78.44172668457031,196.25180053710935,107.28361511230467,74.19999694824219,48.26140594482422,103.88999938964844,130.9745330810547,49.52999877929688,109.68016052246094,99.888916015625,196.3304901123047,94.00696563720705,59.86015701293945,194.2284698486328,395.939208984375,111.3000030517578,151.4600067138672,31.519123077392575,302.9215087890625,74.15653228759766,121.1913833618164,37.82934188842773,283.30645751953125,137.21206665039062,131.42709350585938,36.32738876342773,83.86000061035156,16.14603614807129,55.75640869140625,25.0407829284668,26.72618865966797,51.39020156860352
2024-01-24,148.33270263671875,149.98167419433594,389.5271606445313,30.92393684387207,28.57133674621582,156.8699951171875,40.989559173583984,10.308504104614258,36.64816284179688,125.10333251953124,55.06999969482422,243.48095703125,52.98346710205078,682.52392578125,19.645463943481445,96.3145751953125,35.03058242797852,65.59271240234375,40.46836853027344,82.12345123291016,269.5893859863281,552.043701171875,63.02000045776367,77.13949584960938,196.52874755859372,106.70471954345705,73.26000213623047,48.37695693969727,104.45999908447266,129.12393188476562,48.650001525878906,109.2734603881836,99.71090698242188,195.05560302734372,92.6427001953125,61.34883499145508,193.55177307128903,399.572021484375,108.06999969482422,148.8699951171875,31.27448463439941,298.5580444335937,74.84877014160156,120.3016586303711,39.365516662597656,280.25836181640625,136.14401245117188,129.92491149902344,35.57157516479492,83.76000213623047,15.848281860351562,55.39687347412109,24.768177032470703,26.37632179260254,50.84297180175781
2024-01-25,151.494873046875,153.26361083984375,391.9997253417969,31.632797241210938,29.210405349731445,157.75,41.5313606262207,10.598226547241213,37.35105514526367,126.83499908447266,55.13999938964844,246.2364959716797,53.75593185424805,675.9523315429688,19.953174591064453,98.76111602783205,35.423526763916016,66.95486450195312,41.31429290771485,84.08900451660156,270.54205322265625,548.39599609375,60.709999084472656,76.73193359375,189.0114288330078,108.48130798339844,74.04000091552734,47.77031707763672,107.43000030517578,129.22341918945312,48.9900016784668,109.83888244628906,100.87781524658205,196.9281005859375,94.4584503173828,61.60377883911133,193.2234039306641,401.8648986816406,106.83000183105467,149.22999572753906,31.36255645751953,301.3843994140625,75.02426147460938,117.0986099243164,39.088008880615234,283.14141845703125,137.43336486816406,127.90904998779295,35.39715576171875,84.61000061035156,16.45339584350586,56.33942794799805,25.14787483215332,26.745628356933597,52.46510314941406
2024-01-26,151.8140869140625,153.41323852539062,392.9568786621094,31.72140312194824,29.239900588989254,159.1199951171875,42.05345916748047,10.644956588745115,38.044189453125,127.96499633789062,55.43999862670898,245.5377655029297,54.22800064086914,682.8917846679688,20.03972053527832,99.60242462158205,35.2467041015625,67.0977554321289,41.440696716308594,84.89088439941406,265.9075012207031,542.97900390625,61.77999877929688,76.42376708984375,190.8907623291016,109.7887954711914,74.19999694824219,47.85698318481445,107.16999816894533,130.3278350830078,48.060001373291016,110.65228271484376,100.6305923461914,195.54864501953125,93.30029296875,61.01790618896485,191.4819183349609,400.931884765625,105.37000274658205,147.8300018310547,31.538694381713867,299.34149169921875,75.55075073242188,118.47276306152344,39.23667526245117,281.39410400390625,136.59625244140625,126.80421447753906,35.55219268798828,85.08999633789062,16.47260856628418,56.82528305053711,25.20629119873047,26.79422187805176,53.012325286865234
2024-01-29,153.1308135986328,154.46067810058594,399.8161926269531,31.849390029907227,29.41687393188477,161.25999450683594,41.984500885009766,10.794490814208984,38.708038330078125,129.1266632080078,55.59000015258789,246.817138671875,54.48218536376953,689.9804077148438,20.23204231262207,99.7281265258789,35.18775939941406,67.29096984863281,41.5865478515625,84.56817626953125,271.5841369628906,544.6199340820312,63.7599983215332,76.62258911132812,188.9125213623047,109.86864471435548,75.2300033569336,48.02067565917969,108.30999755859376,132.1585235595703,48.65999984741211,110.61260223388672,100.26468658447266,197.8195037841797,93.251220703125,62.45159912109375,190.79527282714844,406.6789245605469,109.16999816894533,149.3000030517578,31.43105125427246,305.5296630859375,75.55075073242188,121.79442596435548,39.8709602355957,281.3261413574219,136.37493896484375,126.86236572265624,35.60065078735352,86.29000091552734,16.597475051879883,57.88444137573242,25.313386917114254,27.124652862548828,53.207763671875
2024-01-30,151.0858917236328,152.67506408691406,398.8591003417969,31.80016326904297,29.298891067504883,159.0,41.32448959350586,11.009445190429688,38.52254486083984,128.92333984375,55.310001373291016,244.4847717285156,54.66374969482422,696.6712036132812,20.06856918334961,101.39139556884766,35.511940002441406,67.46487426757812,42.1213264465332,85.61077880859375,275.0476379394531,595.320556640625,63.68000030517578,77.8353500366211,190.9303131103516,110.96652221679688,74.77999877929688,47.55847930908203,107.5199966430664,133.60118103027344,48.95000076293945,110.7117919921875,100.83824920654295,197.1422119140625,92.99604034423828,62.760528564453125,187.12327575683597,405.5572814941406,106.3499984741211,149.02999877929688,31.09834671020508,305.0734558105469,75.46300506591797,118.9374008178711,39.61328125,276.4239807128906,133.97901916503906,125.9610595703125,35.34870910644531,85.23999786376953,16.29971694946289,57.60264587402344,25.33285903930664,27.182966232299805,52.79734802246094
2024-01-31,139.7539520263672,141.45262145996094,388.9689025878906,31.80016326904297,29.50536155700684,155.1999969482422,40.457611083984375,10.953370094299316,37.868465423583984,125.62166595458984,55.02000045776367,241.1879730224609,54.55150985717773,690.8453369140625,19.962793350219727,99.41868591308594,34.77517318725586,65.9383773803711,40.8572998046875,83.56493377685547,271.1871643066406,591.7422485351562,61.34999847412109,77.09972381591797,191.73150634765625,106.97421264648438,74.83999633789062,47.05775833129883,108.16000366210938,129.44232177734375,48.040000915527344,109.58096313476562,99.27579498291016,194.72694396972656,90.03194427490234,61.513797760009766,183.5010223388672,394.6289978027344,104.12999725341795,146.3000030517578,30.05129623413086,301.8504638671875,73.62030792236328,113.4309539794922,39.33578109741211,274.8999328613281,133.37281799316406,122.48179626464844,34.90297317504883,83.4800033569336,16.186182022094727,56.971038818359375,25.50810432434082,27.153810501098636,52.22429656982422
